ID,Read,Day,Session,Contract,Era,Side,Outcome,TF,Families,Time,Entry,Lo,Hi,ATR
read-004627-zone-0414,4627,2026-06-30,NY,MNQ 09-26,held_out,short,hold,5m,2,1782919740000,30351.5,30342.836361131434,30375.083723148997,34.654555474267504
read-004628-zone-0250,4628,2026-06-30,ASIA,MNQ 09-26,held_out,long,hold,,3,1782949620000,30016.375,30007,30034,31.483717184071956
read-004628-zone-0261,4628,2026-06-30,ASIA,MNQ 09-26,held_out,long,hold,,2,1782943500000,30048.125,30038,30067.25,31.483717184071956
read-004628-zone-0267,4628,2026-06-30,ASIA,MNQ 09-26,held_out,long,hold,,3,1782943800000,30067.375,30053.5,30081.25,31.483717184071956
read-004628-zone-0277,4628,2026-06-30,ASIA,MNQ 09-26,held_out,short,hold,15m,3,1782943260000,30099,30083.664978091932,30114.335021908068,31.483717184071956
read-004628-zone-0314,4628,2026-06-30,ASIA,MNQ 09-26,held_out,short,break,,3,1782954420000,30171,30161.5,30190.12092929602,31.483717184071956
read-004629-zone-0207,4629,2026-07-01,LONDON,MNQ 09-26,held_out,short,hold,,2,1782978300000,29950,29938.175811488953,29967.824188511047,30.384463592758827
read-004629-zone-0212,4629,2026-07-01,LONDON,MNQ 09-26,held_out,short,break,,2,1782981120000,29967.375,29953,29981.75,30.384463592758827
read-004629-zone-0215,4629,2026-07-01,LONDON,MNQ 09-26,held_out,short,hold,,1,1782981180000,29982.75,29969.25,29996.25,30.384463592758827
read-004629-zone-0222,4629,2026-07-01,LONDON,MNQ 09-26,held_out,short,hold,,2,1782981360000,29997.25,29990.75,30012.75,30.384463592758827
read-004629-zone-0224,4629,2026-07-01,LONDON,MNQ 09-26,held_out,short,hold,15m,2,1782981360000,30009.25,29994.425811488953,30024.074188511047,30.384463592758827
read-004629-zone-0234,4629,2026-07-01,LONDON,MNQ 09-26,held_out,short,hold,,3,1782982680000,30039.125,30033.75,30059.596115898188,30.384463592758827
read-004630-zone-0251,4630,2026-07-01,NY,MNQ 09-26,held_out,short,hold,,2,1782999300000,30132.375,30130.75,30165.5,44.282400305708954
read-004630-zone-0265,4630,2026-07-01,NY,MNQ 09-26,held_out,short,hold,,3,1782999360000,30155.25,30141.97849204443,30179,44.282400305708954
read-004630-zone-0276,4630,2026-07-01,NY,MNQ 09-26,held_out,short,hold,,1,1782999840000,30177.625,30167,30205.25,44.282400305708954
read-004631-zone-0139,4631,2026-07-01,ASIA,MNQ 09-26,held_out,long,hold,,3,1783038660000,29521.375,29508,29539,35.146805003278935
read-004631-zone-0145,4631,2026-07-01,ASIA,MNQ 09-26,held_out,long,hold,,2,1783029960000,29537.125,29529.5,29560.25,35.146805003278935
read-004631-zone-0147,4631,2026-07-01,ASIA,MNQ 09-26,held_out,long,hold,,1,1783030380000,29555.625,29549.25,29579,35.146805003278935
read-004631-zone-0152,4631,2026-07-01,ASIA,MNQ 09-26,held_out,short,ambiguous_horizon,,2,1783029660000,29572,29558.5,29590.25,35.146805003278935
read-004631-zone-0158,4631,2026-07-01,ASIA,MNQ 09-26,held_out,short,hold,5m,3,1783029660000,29588,29579.21329874918,29613.25,35.146805003278935
read-004632-zone-0461,4632,2026-07-02,LONDON,MNQ 09-26,held_out,long,hold,,1,1783063380000,29836.25,29827,29846.5,21.725462329944786
read-004632-zone-0464,4632,2026-07-02,LONDON,MNQ 09-26,held_out,short,break,,2,1783062900000,29841.625,29832.25,29851.75,21.725462329944786
read-004632-zone-0467,4632,2026-07-02,LONDON,MNQ 09-26,held_out,short,hold,,2,1783062480000,29849.125,29841.25,29862.25,21.725462329944786
read-004632-zone-0469,4632,2026-07-02,LONDON,MNQ 09-26,held_out,short,hold,,1,1783062120000,29857.375,29851,29871.75,21.725462329944786
read-004632-zone-0471,4632,2026-07-02,LONDON,MNQ 09-26,held_out,short,hold,,1,1783063500000,29867.625,29858.5,29877.75,21.725462329944786
read-004632-zone-0473,4632,2026-07-02,LONDON,MNQ 09-26,held_out,short,hold,,2,1783064160000,29874.5,29868.25,29883.5,21.725462329944786
read-004632-zone-0480,4632,2026-07-02,LONDON,MNQ 09-26,held_out,short,hold,,2,1783070100000,29884.5,29876.5,29895.5,21.725462329944786
read-004633-zone-0681,4633,2026-07-02,NY,MNQ 09-26,held_out,long,hold,,1,1783092660000,29876.25,29871.25,29884,15.107102267866267
read-004633-zone-0703,4633,2026-07-02,NY,MNQ 09-26,held_out,long,hold,,2,1783088160000,29888.875,29884,29896,15.107102267866267
read-004633-zone-0712,4633,2026-07-02,NY,MNQ 09-26,held_out,long,hold,15m,3,1783087980000,29894,29886.560271946502,29901.5,15.107102267866267
read-004633-zone-0718,4633,2026-07-02,NY,MNQ 09-26,held_out,long,hold,15m,2,1783086000000,29901,29893.560271946502,29908.439728053498,15.107102267866267
read-004633-zone-0721,4633,2026-07-02,NY,MNQ 09-26,held_out,long,hold,,1,1783085940000,29904,29897.75,29910.25,15.107102267866267
read-004633-zone-0730,4633,2026-07-02,NY,MNQ 09-26,held_out,long,hold,,2,1783085700000,29918.5,29911.75,29926.5,15.107102267866267
read-004640-zone-0651,4640,2026-07-04,ASIA,MNQ 09-26,held_out,long,hold,,2,1783289100000,29874.5,29868.25,29881.25,15.003914564277036
read-004640-zone-0695,4640,2026-07-04,ASIA,MNQ 09-26,held_out,long,break,,2,1783289100000,29895.875,29892.5,29906,15.003914564277036
read-004640-zone-0706,4640,2026-07-04,ASIA,MNQ 09-26,held_out,long,break,,1,1783289100000,29901.625,29895.25,29908.5,15.003914564277036
read-004640-zone-0709,4640,2026-07-04,ASIA,MNQ 09-26,held_out,long,break,,1,1783289100000,29904,29896.75,29911.25,15.003914564277036
read-004640-zone-0715,4640,2026-07-04,ASIA,MNQ 09-26,held_out,long,break,,1,1783289100000,29907.75,29901.75,29915.5,15.003914564277036
read-004640-zone-0720,4640,2026-07-04,ASIA,MNQ 09-26,held_out,long,break,,1,1783289100000,29911.25,29904.75,29919.75,15.003914564277036
read-004641-zone-0304,4641,2026-07-05,LONDON,MNQ 09-26,held_out,long,hold,,2,1783325820000,29770.375,29758.5,29782.75,26.275170426026044
read-004641-zone-0307,4641,2026-07-05,LONDON,MNQ 09-26,held_out,long,hold,,1,1783325820000,29775.875,29764.5,29787.25,26.275170426026044
read-004641-zone-0324,4641,2026-07-05,LONDON,MNQ 09-26,held_out,long,hold,,2,1783325640000,29797.75,29790,29808.5,26.275170426026044
read-004641-zone-0329,4641,2026-07-05,LONDON,MNQ 09-26,held_out,long,hold,,2,1783323000000,29805.875,29793.409818268046,29819.590181731954,26.275170426026044
read-004641-zone-0336,4641,2026-07-05,LONDON,MNQ 09-26,held_out,long,hold,,2,1783322940000,29814.125,29805.5,29826,26.275170426026044
read-004642-zone-0378,4642,2026-07-05,NY,MNQ 09-26,held_out,short,break,,1,1783344780000,29911.25,29903.25,29921.25,23.941603666967445
read-004642-zone-0387,4642,2026-07-05,NY,MNQ 09-26,held_out,short,hold,,3,1783344780000,29918.25,29908.5,29929.735400916743,23.941603666967445
read-004642-zone-0396,4642,2026-07-05,NY,MNQ 09-26,held_out,short,hold,,1,1783344780000,29925.625,29914,29937.75,23.941603666967445
read-004642-zone-0402,4642,2026-07-05,NY,MNQ 09-26,held_out,short,hold,,2,1783344900000,29935.5,29925,29946,23.941603666967445
read-004643-zone-0349,4643,2026-07-05,ASIA,MNQ 09-26,held_out,long,break,,2,1783377960000,29923,29913.25,29933.25,22.44904690225783
read-004643-zone-0368,4643,2026-07-05,ASIA,MNQ 09-26,held_out,long,hold,,1,1783375560000,29935.5,29925,29946,22.44904690225783
read-004643-zone-0386,4643,2026-07-05,ASIA,MNQ 09-26,held_out,long,ambiguous_horizon,,3,1783376760000,29947.375,29938.75,29960.5,22.44904690225783
read-004643-zone-0397,4643,2026-07-05,ASIA,MNQ 09-26,held_out,short,break,,1,1783375800000,29955.75,29949.5,29967.5,22.44904690225783
read-004643-zone-0417,4643,2026-07-05,ASIA,MNQ 09-26,held_out,short,hold,,2,1783375260000,29970.375,29963.5,29985.25,22.44904690225783
read-004644-zone-0124,4644,2026-07-06,LONDON,MNQ 09-26,held_out,long,ambiguous_horizon,,3,1783411080000,29644.5,29636.5,29664.008261672658,28.03304669063269
read-004644-zone-0131,4644,2026-07-06,LONDON,MNQ 09-26,held_out,long,hold,,3,1783408260000,29675,29673.741738327342,29689.5,28.03304669063269
read-004644-zone-0135,4644,2026-07-06,LONDON,MNQ 09-26,held_out,long,ambiguous_horizon,,3,1783409520000,29691.25,29685.5,29711.258261672658,28.03304669063269
read-004644-zone-0141,4644,2026-07-06,LONDON,MNQ 09-26,held_out,short,hold,,2,1783407780000,29708.875,29704.020026331887,29729.979973668113,28.03304669063269
read-004644-zone-0145,4644,2026-07-06,LONDON,MNQ 09-26,held_out,short,hold,,2,1783407960000,29723.75,29714.5,29742,28.03304669063269
read-004645-zone-0144,4645,2026-07-06,NY,MNQ 09-26,held_out,short,break,,3,1783431060000,29611.875,29607.75,29633.781304575357,29.734956079873477
read-004645-zone-0160,4645,2026-07-06,NY,MNQ 09-26,held_out,short,hold,,3,1783431060000,29644,29634,29663.25,29.734956079873477
read-004645-zone-0173,4645,2026-07-06,NY,MNQ 09-26,held_out,short,hold,,2,1783431060000,29669,29657.75,29685.75,29.734956079873477
read-004646-zone-0147,4646,2026-07-06,ASIA,MNQ 09-26,held_out,long,hold,,2,1783461660000,29347.375,29337,29360,25.72403349436154
read-004646-zone-0161,4646,2026-07-06,ASIA,MNQ 09-26,held_out,long,break,,2,1783461660000,29373.75,29367.5,29384.25,25.72403349436154
read-004646-zone-0166,4646,2026-07-06,ASIA,MNQ 09-26,held_out,long,break,,3,1783461660000,29390.625,29384.25,29401,25.72403349436154
read-004646-zone-0168,4646,2026-07-06,ASIA,MNQ 09-26,held_out,short,hold,,2,1783464060000,29406,29400,29422.75,25.72403349436154
read-004646-zone-0177,4646,2026-07-06,ASIA,MNQ 09-26,held_out,short,hold,,3,1783469400000,29418.75,29411,29432.75,25.72403349436154
read-004646-zone-0182,4646,2026-07-06,ASIA,MNQ 09-26,held_out,short,hold,5m,2,1783469760000,29437.25,29427.5,29452.75,25.72403349436154
read-004647-zone-0115,4647,2026-07-07,LONDON,MNQ 09-26,held_out,long,break,,2,1783494000000,29306.25,29292,29320.5,29.260600542658008
read-004647-zone-0117,4647,2026-07-07,LONDON,MNQ 09-26,held_out,short,hold,,2,1783494720000,29317.125,29308.5,29337,29.260600542658008
read-004647-zone-0129,4647,2026-07-07,LONDON,MNQ 09-26,held_out,short,hold,,1,1783494000000,29340.875,29328.75,29357.75,29.260600542658008
read-004647-zone-0131,4647,2026-07-07,LONDON,MNQ 09-26,held_out,short,hold,,2,1783494060000,29347.875,29336.25,29364,29.260600542658008
read-004647-zone-0138,4647,2026-07-07,LONDON,MNQ 09-26,held_out,short,hold,,2,1783495560000,29358.375,29345.25,29371.565150135666,29.260600542658008
read-004647-zone-0144,4647,2026-07-07,LONDON,MNQ 09-26,held_out,short,break,,3,1783495860000,29368.75,29358.75,29384.25,29.260600542658008
read-004648-zone-0098,4648,2026-07-07,NY,MNQ 09-26,held_out,long,hold,,3,1783524240000,29035.625,29030.75,29066.75,40.66750147516699
read-004648-zone-0105,4648,2026-07-07,NY,MNQ 09-26,held_out,long,hold,,2,1783523880000,29085.75,29066.75,29104.75,40.66750147516699
read-004648-zone-0107,4648,2026-07-07,NY,MNQ 09-26,held_out,long,hold,,3,1783523700000,29107.375,29106,29135.16687536879,40.66750147516699
read-004648-zone-0109,4648,2026-07-07,NY,MNQ 09-26,held_out,long,hold,,2,1783522260000,29135.375,29129.75,29167.75,40.66750147516699
read-004648-zone-0114,4648,2026-07-07,NY,MNQ 09-26,held_out,long,hold,,2,1783517400000,29160.375,29158.25,29178,40.66750147516699
read-004648-zone-0115,4648,2026-07-07,NY,MNQ 09-26,held_out,long,hold,5m,3,1783521840000,29183.25,29173.08312463121,29213,40.66750147516699
read-004648-zone-0126,4648,2026-07-07,NY,MNQ 09-26,held_out,short,break,,2,1783517460000,29249.875,29248.75,29282.5,40.66750147516699
read-004649-zone-0276,4649,2026-07-07,ASIA,MNQ 09-26,held_out,long,hold,,2,1783552860000,29378.5,29364,29397,33.74633989683354
read-004649-zone-0281,4649,2026-07-07,ASIA,MNQ 09-26,held_out,long,hold,,1,1783552860000,29384.375,29369,29399.75,33.74633989683354
read-004649-zone-0290,4649,2026-07-07,ASIA,MNQ 09-26,held_out,long,hold,,2,1783548480000,29393.5,29383,29415,33.74633989683354
read-004650-zone-0386,4650,2026-07-08,LONDON,MNQ 09-26,held_out,long,hold,,2,1783594620000,29540,29536.75,29564.75,29.970421639021957
read-004650-zone-0399,4650,2026-07-08,LONDON,MNQ 09-26,held_out,long,hold,,2,1783594380000,29572,29561.5,29584.25,29.970421639021957
read-004650-zone-0408,4650,2026-07-08,LONDON,MNQ 09-26,held_out,long,hold,5m,3,1783580760000,29597.25,29589.757394590244,29613,29.970421639021957
read-004650-zone-0413,4650,2026-07-08,LONDON,MNQ 09-26,held_out,short,break,,3,1783580400000,29616.5,29609.257394590244,29628.5,29.970421639021957
read-004651-zone-0428,4651,2026-07-08,NY,MNQ 09-26,held_out,long,hold,,2,1783603860000,29692.375,29688.75,29710,29.12576394346744
read-004651-zone-0434,4651,2026-07-08,NY,MNQ 09-26,held_out,long,break,,2,1783603860000,29707.25,29700.75,29728.031440985866,29.12576394346744
read-004651-zone-0439,4651,2026-07-08,NY,MNQ 09-26,held_out,short,break,,2,1783604040000,29722.25,29718.75,29739.5,29.12576394346744
read-004651-zone-0440,4651,2026-07-08,NY,MNQ 09-26,held_out,short,break,15m,3,1783604040000,29736,29723.90925518868,29751,29.12576394346744
read-004651-zone-0452,4651,2026-07-08,NY,MNQ 09-26,held_out,short,break,,3,1783604100000,29774.125,29772.25,29793.781440985866,29.12576394346744
read-004652-zone-0769,4652,2026-07-08,ASIA,MNQ 09-26,held_out,long,hold,,2,1783635000000,29929.25,29922.75,29940,19.132486572625034
read-004652-zone-0777,4652,2026-07-08,ASIA,MNQ 09-26,held_out,short,hold,,1,1783638060000,29936.75,29929.5,29946.75,19.132486572625034
read-004652-zone-0782,4652,2026-07-08,ASIA,MNQ 09-26,held_out,short,hold,,2,1783634460000,29943.875,29938.5,29954,19.132486572625034
read-004652-zone-0789,4652,2026-07-08,ASIA,MNQ 09-26,held_out,short,hold,,2,1783634460000,29953.375,29945.75,29962.533121643155,19.132486572625034
read-004653-zone-0379,4653,2026-07-09,LONDON,MNQ 09-26,held_out,long,break,,2,1783670040000,29765.125,29760,29777.5,19.855841479826434
read-004653-zone-0392,4653,2026-07-09,LONDON,MNQ 09-26,held_out,long,hold,,1,1783667460000,29788.625,29781.75,29795.75,19.855841479826434
read-004653-zone-0396,4653,2026-07-09,LONDON,MNQ 09-26,held_out,long,hold,,3,1783666860000,29800,29794.71682852151,29812.28317147849,19.855841479826434
read-004653-zone-0411,4653,2026-07-09,LONDON,MNQ 09-26,held_out,short,hold,,2,1783667100000,29823.25,29817.5,29835,19.855841479826434
read-004653-zone-0419,4653,2026-07-09,LONDON,MNQ 09-26,held_out,short,hold,,2,1783677780000,29842.5,29833,29852.463960369958,19.855841479826434
read-004654-zone-0326,4654,2026-07-09,NY,MNQ 09-26,held_out,long,hold,,2,1783690860000,29796,29786,29806,28.194974867926238
read-004654-zone-0330,4654,2026-07-09,NY,MNQ 09-26,held_out,long,hold,,2,1783690860000,29802.25,29788.5,29816,28.194974867926238
read-004654-zone-0339,4654,2026-07-09,NY,MNQ 09-26,held_out,long,hold,,2,1783690860000,29808,29795.5,29820.5,28.194974867926238
read-004654-zone-0344,4654,2026-07-09,NY,MNQ 09-26,held_out,long,hold,,1,1783690860000,29812.125,29798.75,29825.5,28.194974867926238
read-004654-zone-0347,4654,2026-07-09,NY,MNQ 09-26,held_out,long,hold,,2,1783690860000,29816.25,29805.5,29833.25,28.194974867926238
read-004654-zone-0371,4654,2026-07-09,NY,MNQ 09-26,held_out,short,break,,3,1783690200000,29842.625,29830,29856.75,28.194974867926238
read-004661-zone-0819,4661,2026-07-11,ASIA,MNQ 09-26,held_out,short,hold,,1,1783901460000,30044,30039,30051,14.32234517494812
read-004662-zone-0131,4662,2026-07-12,LONDON,MNQ 09-26,held_out,long,hold,,2,1783926360000,29618.875,29613.25,29637.5,32.27689230663734
read-004662-zone-0134,4662,2026-07-12,LONDON,MNQ 09-26,held_out,short,hold,,3,1783926060000,29640.125,29634.75,29657.319223076658,32.27689230663734
read-004662-zone-0137,4662,2026-07-12,LONDON,MNQ 09-26,held_out,short,hold,,2,1783926600000,29657.125,29653.75,29678.069223076658,32.27689230663734
read-004662-zone-0143,4662,2026-07-12,LONDON,MNQ 09-26,held_out,short,hold,,3,1783926660000,29675,29669.930776923342,29688.5,32.27689230663734
read-004663-zone-0221,4663,2026-07-12,NY,MNQ 09-26,held_out,short,hold,,3,1783949400000,29725,29717.92911317619,29741.31374524153,24.254980966120634
read-004663-zone-0226,4663,2026-07-12,NY,MNQ 09-26,held_out,short,hold,15m,2,1783949460000,29735.25,29724.42911317619,29747.56374524153,24.254980966120634
read-004663-zone-0235,4663,2026-07-12,NY,MNQ 09-26,held_out,short,hold,,2,1783949580000,29744.125,29736.75,29755.75,24.254980966120634
read-004663-zone-0242,4663,2026-07-12,NY,MNQ 09-26,held_out,short,hold,,1,1783954860000,29751.375,29740.25,29762.75,24.254980966120634
read-004664-zone-0123,4664,2026-07-12,ASIA,MNQ 09-26,held_out,long,hold,,3,1783981860000,29415.375,29404.75,29431.5,27.860733451829663
read-004664-zone-0126,4664,2026-07-12,ASIA,MNQ 09-26,held_out,long,hold,,2,1783980300000,29428.25,29423,29449.75,27.860733451829663
read-004664-zone-0132,4664,2026-07-12,ASIA,MNQ 09-26,held_out,short,break,,2,1783980060000,29449.25,29443.25,29463,27.860733451829663
read-004664-zone-0138,4664,2026-07-12,ASIA,MNQ 09-26,held_out,short,hold,,2,1783980060000,29465.125,29454.75,29478.75,27.860733451829663
read-004664-zone-0149,4664,2026-07-12,ASIA,MNQ 09-26,held_out,short,hold,,3,1783989480000,29499.625,29489,29514.75,27.860733451829663
read-004664-zone-0162,4664,2026-07-12,ASIA,MNQ 09-26,held_out,short,hold,,3,1783990560000,29524.125,29513.5,29538,27.860733451829663
read-004665-zone-0238,4665,2026-07-13,LONDON,MNQ 09-26,held_out,short,break,,3,1784012700000,29572.375,29561.5,29584.75,27.81946710847921
read-004665-zone-0254,4665,2026-07-13,LONDON,MNQ 09-26,held_out,short,hold,,2,1784012760000,29599.875,29595,29622,27.81946710847921
read-004665-zone-0263,4665,2026-07-13,LONDON,MNQ 09-26,held_out,short,hold,,2,1784013960000,29614.5,29610,29634,27.81946710847921
read-004665-zone-0279,4665,2026-07-13,LONDON,MNQ 09-26,held_out,short,hold,,2,1784018220000,29643,29633.5,29658.25,27.81946710847921
read-004666-zone-0227,4666,2026-07-13,NY,MNQ 09-26,held_out,long,hold,,3,1784037960000,29633,29615.584013510517,29661.5,48.988837785784376
read-004666-zone-0247,4666,2026-07-13,NY,MNQ 09-26,held_out,long,hold,,3,1784036160000,29658.5,29653,29687.915986489483,48.988837785784376
read-004666-zone-0309,4666,2026-07-13,NY,MNQ 09-26,held_out,long,break,,2,1784035860000,29754.25,29751.5,29780.5,48.988837785784376
read-004667-zone-0653,4667,2026-07-13,ASIA,MNQ 09-26,held_out,long,break,,2,1784066940000,29768.5,29759,29778,19.699328029339146
read-004667-zone-0667,4667,2026-07-13,ASIA,MNQ 09-26,held_out,long,hold,,1,1784066520000,29776.875,29768.25,29786.75,19.699328029339146
read-004667-zone-0676,4667,2026-07-13,ASIA,MNQ 09-26,held_out,long,break,,2,1784066460000,29783.5,29774.25,29792.75,19.699328029339146
read-004667-zone-0699,4667,2026-07-13,ASIA,MNQ 09-26,held_out,short,hold,,3,1784066760000,29799.875,29790.25,29809.5,19.699328029339146
read-004668-zone-0611,4668,2026-07-14,LONDON,MNQ 09-26,held_out,long,hold,,2,1784098920000,29998.5,29991,30009.5,20.631714390847815
read-004668-zone-0616,4668,2026-07-14,LONDON,MNQ 09-26,held_out,long,hold,,2,1784099820000,30009.5,30004.592071402287,30025,20.631714390847815
read-004668-zone-0625,4668,2026-07-14,LONDON,MNQ 09-26,held_out,long,break,15m,3,1784099760000,30019.5,30009.416463914116,30029.583536085884,20.631714390847815
read-004668-zone-0632,4668,2026-07-14,LONDON,MNQ 09-26,held_out,short,hold,,2,1784099100000,30050,30044.842071402287,30063.657928597713,20.631714390847815
read-004669-zone-0419,4669,2026-07-14,NY,MNQ 09-26,held_out,short,hold,,2,1784122500000,29951.5,29942.732630877505,29967.25,28.19199789175332
read-004669-zone-0426,4669,2026-07-14,NY,MNQ 09-26,held_out,short,hold,15m,3,1784122500000,29963.5,29952.482630877505,29978.75,28.19199789175332
read-004670-zone-0236,4670,2026-07-14,ASIA,MNQ 09-26,held_out,long,hold,,2,1784161620000,29658.75,29648,29670.5,25.43322664722435
